Date,City,month,Year,PM2.5,PM10,Nitric,NH3,CO,SO2,O3,AQI,AQI_Bucket,Season,Month
2020-02-16,Shillong,2,2020,63.48,84.69,4.18,2.46,0.32,7.81,47.94,130.0,Moderate,Winter,Feb
2020-02-17,Shillong,2,2020,77.93,102.18,4.62,2.71,0.49,8.87,36.94,140.0,Moderate,Winter,Feb
2020-02-18,Shillong,2,2020,75.12,98.01,4.9,2.85,0.48,9.64,54.15,149.0,Moderate,Winter,Feb
2020-02-19,Shillong,2,2020,92.18,120.62,4.88,2.86,0.59,9.91,33.69,182.0,Moderate,Winter,Feb
2020-02-20,Shillong,2,2020,67.59,89.77,4.71,2.74,0.49,9.3,25.59,175.0,Moderate,Winter,Feb
2020-02-21,Shillong,2,2020,58.97,79.1,4.640000000000001,2.73,0.33,9.3,51.83,120.0,Moderate,Winter,Feb
2020-02-22,Shillong,2,2020,65.955,66.7,74.0,2.78,0.33,10.17,35.94,65.955,Satisfactory,Winter,Feb
2020-02-23,Shillong,2,2020,65.955,66.7,74.0,2.78,0.33,10.17,35.94,65.955,Satisfactory,Winter,Feb
2020-02-24,Shillong,2,2020,31.07,38.19,10.120000000000001,2.58,0.3,3.96,31.25,31.07,Good,Winter,Feb
2020-02-25,Shillong,2,2020,25.11,31.22,4.5,2.61,0.34,3.23,28.84,49.0,Good,Winter,Feb
2020-02-26,Shillong,2,2020,21.18,26.77,4.75,2.78,0.23,3.3,33.19,46.0,Good,Winter,Feb
2020-02-27,Shillong,2,2020,17.87,27.19,4.74,2.81,0.35,3.25,33.5,60.0,Satisfactory,Winter,Feb
2020-02-28,Shillong,2,2020,17.24,24.88,4.27,2.49,0.24,3.09,25.66,42.0,Good,Winter,Feb
2020-02-29,Shillong,2,2020,18.63,26.41,4.64,2.72,0.22,3.66,39.09,51.0,Satisfactory,Winter,Feb
2020-03-01,Shillong,3,2020,27.68,36.86,4.64,2.72,0.24,4.23,46.9,53.0,Satisfactory,Summer,Mar
2020-03-02,Shillong,3,2020,35.37,48.33,4.59,2.7,0.31,4.21,43.83,60.0,Satisfactory,Summer,Mar
2020-03-03,Shillong,3,2020,26.75,40.42,4.45,2.59,0.2,3.85,51.06,63.0,Satisfactory,Summer,Mar
2020-03-04,Shillong,3,2020,32.17,53.68,4.640000000000001,2.71,0.23,3.85,48.89,64.0,Satisfactory,Summer,Mar
2020-03-05,Shillong,3,2020,26.31,34.09,4.87,2.85,0.32,3.99,41.7,63.0,Satisfactory,Summer,Mar
2020-03-06,Shillong,3,2020,27.32,36.11,4.88,2.86,0.25,4.09,52.14,64.0,Satisfactory,Summer,Mar
2020-03-07,Shillong,3,2020,26.77,35.27,4.78,2.82,0.22,3.57,44.61,65.0,Satisfactory,Summer,Mar
2020-03-08,Shillong,3,2020,20.66,35.48,5.0600000000000005,2.98,0.17,3.94,60.41,73.0,Satisfactory,Summer,Mar
2020-03-09,Shillong,3,2020,28.03,42.96,5.41,3.19,0.31,4.76,51.74,65.0,Satisfactory,Summer,Mar
2020-03-10,Shillong,3,2020,39.77,59.85,5.449999999999999,3.2,0.29,5.22,54.05,71.0,Satisfactory,Summer,Mar
2020-03-11,Shillong,3,2020,23.77,38.5,5.16,3.05,0.23,5.02,54.63,66.0,Satisfactory,Summer,Mar
2020-03-12,Shillong,3,2020,29.84,47.21,4.12,2.42,0.22,4.93,44.23,56.0,Satisfactory,Summer,Mar
2020-03-13,Shillong,3,2020,38.98,55.72,4.109999999999999,2.4,0.28,4.68,40.9,59.0,Satisfactory,Summer,Mar
2020-03-14,Shillong,3,2020,53.61,75.81,4.51,2.72,0.32,5.3,49.53,86.0,Satisfactory,Summer,Mar
2020-03-15,Shillong,3,2020,27.04,42.2,4.449999999999999,2.61,0.21,4.85,44.13,77.0,Satisfactory,Summer,Mar
2020-03-16,Shillong,3,2020,23.18,42.06,4.43,2.57,0.21,5.4,36.23,65.0,Satisfactory,Summer,Mar
2020-03-17,Shillong,3,2020,37.88,59.49,4.7,2.75,0.31,6.19,6.77,49.0,Good,Summer,Mar
2020-03-18,Shillong,3,2020,44.98,72.82,4.720000000000001,2.77,0.31,6.61,27.41,73.0,Satisfactory,Summer,Mar
2020-03-19,Shillong,3,2020,52.21,75.5,4.34,2.56,0.33,5.23,16.58,83.0,Satisfactory,Summer,Mar
2020-03-20,Shillong,3,2020,50.46,75.63,4.8,2.86,0.33,6.69,20.88,86.0,Satisfactory,Summer,Mar
2020-03-21,Shillong,3,2020,58.49,81.35,4.6,2.69,0.33,5.41,10.43,97.0,Satisfactory,Summer,Mar
2020-03-22,Shillong,3,2020,21.25,31.3,4.2700000000000005,2.5,0.21,4.43,15.74,62.0,Satisfactory,Summer,Mar
2020-03-23,Shillong,3,2020,21.58,29.57,4.32,2.55,0.24,4.53,6.48,33.0,Good,Summer,Mar
2020-03-24,Shillong,3,2020,30.19,39.11,4.6899999999999995,2.75,0.22,5.24,1.73,44.0,Good,Summer,Mar
2020-03-25,Shillong,3,2020,50.05,62.4,4.8999999999999995,2.87,0.3,5.86,4.6,67.0,Satisfactory,Summer,Mar
2020-03-26,Shillong,3,2020,44.29,55.51,4.62,2.74,0.28,5.86,9.19,72.0,Satisfactory,Summer,Mar
2020-03-27,Shillong,3,2020,42.54,66.9,4.51,2.67,0.26,6.69,13.36,79.0,Satisfactory,Summer,Mar
2020-03-28,Shillong,3,2020,33.4,60.85,4.29,2.53,0.19,6.37,11.65,72.0,Satisfactory,Summer,Mar
2020-03-29,Shillong,3,2020,30.23,58.07,4.3,2.56,0.21,7.51,13.33,55.0,Satisfactory,Summer,Mar
2020-03-30,Shillong,3,2020,53.16,89.47,4.390000000000001,2.58,0.35,9.03,12.08,64.0,Satisfactory,Summer,Mar
2020-03-31,Shillong,3,2020,58.0,99.34,4.1000000000000005,2.45,0.35,8.86,9.67,118.0,Moderate,Summer,Mar
2020-04-01,Shillong,4,2020,46.79,81.02,4.449999999999999,2.64,0.3,8.82,22.65,93.0,Satisfactory,Summer,Apr
2020-04-02,Shillong,4,2020,34.47,74.98,4.95,2.95,0.23,10.68,38.21,77.0,Satisfactory,Summer,Apr
2020-04-03,Shillong,4,2020,34.03,65.56,5.01,3.01,0.21,9.04,25.1,74.0,Satisfactory,Summer,Apr
2020-04-04,Shillong,4,2020,25.6,49.2,3.87,2.79,0.05,7.86,18.67,59.0,Satisfactory,Summer,Apr
2020-04-05,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-06,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-07,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-08,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-09,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-10,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-11,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-12,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-13,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-14,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-15,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-16,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-17,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-18,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-19,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-20,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-21,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-22,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-23,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-24,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-25,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-26,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-27,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-28,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-29,Shillong,4,2020,42.445,65.56,52.599999999999994,2.79,0.0,8.8,36.510000000000005,42.445,Good,Summer,Apr
2020-04-30,Shillong,4,2020,9.92,13.98,2.84,1.86,0.07,4.22,1.03,9.92,Good,Summer,Apr
2020-05-01,Shillong,5,2020,12.54,18.18,4.24,2.48,0.17,5.85,1.61,17.0,Good,Summer,May
2020-05-02,Shillong,5,2020,13.9,18.23,4.65,2.71,0.16,6.65,0.9,24.0,Good,Summer,May
2020-05-03,Shillong,5,2020,10.46,13.6,4.64,2.72,0.15,6.66,0.8,19.0,Good,Summer,May
2020-05-04,Shillong,5,2020,13.97,18.44,4.65,2.73,0.2,6.95,0.11,20.0,Good,Summer,May
2020-05-05,Shillong,5,2020,16.18,23.91,4.51,2.66,0.16,6.96,4.15,27.0,Good,Summer,May
2020-05-06,Shillong,5,2020,12.39,16.49,4.59,2.71,0.18,7.0,9.44,22.0,Good,Summer,May
2020-05-07,Shillong,5,2020,11.76,16.65,4.63,2.7,0.18,7.38,18.51,39.0,Good,Summer,May
2020-05-08,Shillong,5,2020,15.92,24.05,4.68,2.78,0.16,8.29,24.17,56.0,Satisfactory,Summer,May
2020-05-09,Shillong,5,2020,21.41,32.61,4.58,2.66,0.19,8.0,21.39,42.0,Good,Summer,May
2020-05-10,Shillong,5,2020,23.75,34.49,4.75,2.82,0.19,8.27,21.21,57.0,Satisfactory,Summer,May
2020-05-11,Shillong,5,2020,22.77,33.82,4.51,2.68,0.2,7.81,33.07,75.0,Satisfactory,Summer,May
2020-05-12,Shillong,5,2020,21.75,30.97,4.76,2.84,0.2,8.55,12.28,37.0,Good,Summer,May
2020-05-13,Shillong,5,2020,30.47,43.71,4.57,2.72,0.19,8.1,19.25,48.0,Good,Summer,May
2020-05-14,Shillong,5,2020,21.18,31.19,3.74,2.21,0.15,6.56,11.21,41.0,Good,Summer,May
2020-05-15,Shillong,5,2020,17.18,25.41,3.28,1.97,0.13,5.95,9.43,31.0,Good,Summer,May
2020-05-16,Shillong,5,2020,14.34,23.35,3.0,1.78,0.11,5.39,11.43,25.0,Good,Summer,May
2020-05-17,Shillong,5,2020,16.06,29.21,4.42,2.61,0.16,8.27,11.87,30.0,Good,Summer,May
2020-05-18,Shillong,5,2020,24.24,45.38,4.45,2.64,0.19,8.8,27.29,52.0,Satisfactory,Summer,May
2020-05-19,Shillong,5,2020,26.59,49.0,4.66,2.77,0.21,9.14,15.21,47.0,Good,Summer,May
2020-05-20,Shillong,5,2020,17.42,26.03,4.640000000000001,2.71,0.19,8.35,9.25,40.0,Good,Summer,May
2020-05-21,Shillong,5,2020,3.45,4.98,4.52,2.67,0.17,7.77,37.65,17.0,Good,Summer,May
2020-05-22,Shillong,5,2020,8.58,12.38,4.97,2.91,0.22,8.62,1.45,14.0,Good,Summer,May
2020-05-23,Shillong,5,2020,24.57,40.46,4.65,2.8,0.19,8.76,14.18,28.0,Good,Summer,May
2020-05-24,Shillong,5,2020,16.11,24.92,4.63,2.75,0.16,8.68,5.76,35.0,Good,Summer,May
2020-05-25,Shillong,5,2020,11.5,19.73,4.77,2.83,0.14,8.54,8.87,24.0,Good,Summer,May
2020-05-26,Shillong,5,2020,7.42,11.94,4.71,2.76,0.14,8.65,7.42,17.0,Good,Summer,May
2020-05-27,Shillong,5,2020,8.61,13.44,4.7,2.74,0.16,8.37,19.84,35.0,Good,Summer,May
2020-05-28,Shillong,5,2020,12.87,19.67,4.640000000000001,2.73,0.24,8.49,5.3,23.0,Good,Summer,May
2020-05-29,Shillong,5,2020,11.74,15.88,4.89,2.88,0.18,8.98,3.65,21.0,Good,Summer,May
2020-05-30,Shillong,5,2020,12.82,20.52,4.79,2.81,0.17,8.61,3.28,21.0,Good,Summer,May
2020-05-31,Shillong,5,2020,12.93,20.92,4.97,2.94,0.17,9.09,6.03,22.0,Good,Summer,May
2020-06-01,Shillong,6,2020,16.52,28.89,4.87,2.9,0.16,9.14,11.35,25.0,Good,Monsoon,Jun
2020-06-02,Shillong,6,2020,19.38,31.27,4.76,2.81,0.15,9.47,16.35,29.0,Good,Monsoon,Jun
2020-06-03,Shillong,6,2020,19.65,27.54,4.63,2.74,0.17,9.84,12.45,33.0,Good,Monsoon,Jun
2020-06-04,Shillong,6,2020,20.5,28.99,4.78,2.84,0.18,10.76,11.24,32.0,Good,Monsoon,Jun
2020-06-05,Shillong,6,2020,12.72,18.14,4.800000000000001,2.85,0.15,10.76,1.17,32.0,Good,Monsoon,Jun
2020-06-06,Shillong,6,2020,13.5,17.99,4.77,2.79,0.16,10.49,1.83,16.0,Good,Monsoon,Jun
2020-06-07,Shillong,6,2020,17.94,25.5,5.02,2.93,0.18,11.33,5.11,30.0,Good,Monsoon,Jun
2020-06-08,Shillong,6,2020,23.76,32.93,4.7299999999999995,2.76,0.21,10.7,5.94,33.0,Good,Monsoon,Jun
2020-06-09,Shillong,6,2020,24.94,33.44,4.77,2.84,0.25,10.96,0.01,41.0,Good,Monsoon,Jun
2020-06-10,Shillong,6,2020,9.99,14.39,4.57,2.73,0.17,10.71,28.51,33.0,Good,Monsoon,Jun
2020-06-11,Shillong,6,2020,5.28,10.75,4.61,2.77,0.16,10.19,17.41,20.0,Good,Monsoon,Jun
2020-06-12,Shillong,6,2020,3.44,5.82,4.83,2.86,0.14,9.5,22.11,29.0,Good,Monsoon,Jun
2020-06-13,Shillong,6,2020,3.9,6.79,4.58,2.71,0.13,8.92,20.96,34.0,Good,Monsoon,Jun
2020-06-14,Shillong,6,2020,32.37,15.77,44.14,2.93,0.13,7.9,28.51,32.37,Good,Monsoon,Jun
2020-06-15,Shillong,6,2020,3.11,9.63,4.36,2.56,0.13,9.3,15.82,3.11,Good,Monsoon,Jun
2020-06-16,Shillong,6,2020,4.38,10.06,4.18,2.5,0.12,9.22,14.21,18.0,Good,Monsoon,Jun
2020-06-17,Shillong,6,2020,3.87,5.38,5.33,3.17,0.14,11.18,26.65,26.0,Good,Monsoon,Jun
2020-06-18,Shillong,6,2020,4.56,6.79,5.39,6.2,0.15,11.29,31.77,46.0,Good,Monsoon,Jun
2020-06-19,Shillong,6,2020,10.64,15.77,5.28,3.13,0.2,11.89,33.9,49.0,Good,Monsoon,Jun
2020-06-20,Shillong,6,2020,14.8,23.66,5.27,3.12,0.22,13.84,29.12,43.0,Good,Monsoon,Jun
2020-06-21,Shillong,6,2020,5.35,9.42,5.08,3.04,0.14,12.33,25.35,33.0,Good,Monsoon,Jun
2020-06-22,Shillong,6,2020,8.14,12.93,5.119999999999999,3.07,0.15,12.47,35.8,41.0,Good,Monsoon,Jun
2020-06-23,Shillong,6,2020,9.65,20.87,5.18,3.09,0.13,12.67,42.14,46.0,Good,Monsoon,Jun
2020-06-24,Shillong,6,2020,10.21,15.34,5.339999999999999,3.2,0.14,10.89,29.17,47.0,Good,Monsoon,Jun
2020-06-25,Shillong,6,2020,9.62,16.37,5.140000000000001,3.03,0.13,5.46,10.18,19.0,Good,Monsoon,Jun
2020-06-26,Shillong,6,2020,6.33,8.76,5.26,3.09,0.12,4.94,11.83,25.0,Good,Monsoon,Jun
2020-06-27,Shillong,6,2020,9.41,9.77,5.04,2.93,0.16,4.76,24.97,35.0,Good,Monsoon,Jun
2020-06-28,Shillong,6,2020,13.55,20.53,5.42,3.17,0.17,5.0,34.91,53.0,Satisfactory,Monsoon,Jun
2020-06-29,Shillong,6,2020,9.53,13.4,5.34,3.14,0.18,5.33,10.85,26.0,Good,Monsoon,Jun
2020-06-30,Shillong,6,2020,14.74,20.8,4.98,2.96,0.2,5.05,6.2,21.0,Good,Monsoon,Jun
2020-07-01,Shillong,7,2020,16.7,29.4,4.71,2.66,0.1,4.29,17.71,24.0,Good,Monsoon,Jul
2017-12-20,Talcher,12,2017,78.56,281.305,84.32,6.955,3.6,10.71,0.02,78.56,Satisfactory,Winter,Dec
2017-12-21,Talcher,12,2017,78.56,281.305,84.32,6.955,3.41,10.71,0.03,78.56,Satisfactory,Winter,Dec
2017-12-22,Talcher,12,2017,78.56,281.305,84.32,6.955,5.15,10.71,0.02,78.56,Satisfactory,Winter,Dec
2017-12-23,Talcher,12,2017,78.56,281.305,84.32,6.955,5.15,10.71,32.6,78.56,Satisfactory,Winter,Dec
2017-12-24,Talcher,12,2017,78.56,281.305,84.32,6.955,5.15,10.71,32.6,78.56,Satisfactory,Winter,Dec
2017-12-25,Talcher,12,2017,78.56,281.305,84.32,6.955,5.15,10.71,32.6,78.56,Satisfactory,Winter,Dec
2017-12-26,Talcher,12,2017,78.56,281.305,84.32,6.955,5.15,10.71,32.6,78.56,Satisfactory,Winter,Dec
2017-12-27,Talcher,12,2017,78.56,281.305,84.32,6.955,1.68,10.71,0.15,78.56,Satisfactory,Winter,Dec
2017-12-28,Talcher,12,2017,78.56,281.305,84.32,6.955,1.68,10.71,32.6,78.56,Satisfactory,Winter,Dec
2017-12-29,Talcher,12,2017,78.56,281.305,84.32,6.955,1.68,10.71,32.6,78.56,Satisfactory,Winter,Dec
2017-12-30,Talcher,12,2017,78.56,281.305,84.32,6.955,1.68,10.71,32.6,78.56,Satisfactory,Winter,Dec
2017-12-31,Talcher,12,2017,78.56,281.305,84.32,6.955,1.68,10.71,32.6,78.56,Satisfactory,Winter,Dec
2018-01-01,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-02,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-03,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-04,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-05,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-06,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-07,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-08,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-09,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,1.68,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-10,Talcher,1,2018,78.025,305.175,81.815,0.02,1.36,10.56,0.06,78.025,Satisfactory,Winter,Jan
2018-01-11,Talcher,1,2018,78.025,305.175,81.815,0.01,1.62,10.56,0.04,78.025,Satisfactory,Winter,Jan
2018-01-12,Talcher,1,2018,78.025,305.175,81.815,0.02,2.34,10.56,0.06,78.025,Satisfactory,Winter,Jan
2018-01-13,Talcher,1,2018,78.025,305.175,81.815,0.02,2.25,10.56,0.05,78.025,Satisfactory,Winter,Jan
2018-01-14,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-15,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-16,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-17,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-18,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-19,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-20,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-21,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-22,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-23,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-24,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-25,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-26,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-27,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-28,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-29,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-30,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-01-31,Talcher,1,2018,78.025,305.175,81.815,3.0250000000000004,2.25,10.56,33.545,78.025,Satisfactory,Winter,Jan
2018-02-01,Talcher,2,2018,65.955,290.9,74.0,7.335,2.25,10.17,35.94,65.955,Satisfactory,Winter,Feb
2018-02-02,Talcher,2,2018,65.955,290.9,74.0,7.335,2.25,10.17,35.94,65.955,Satisfactory,Winter,Feb
2018-02-03,Talcher,2,2018,65.955,290.9,74.0,7.335,2.25,10.17,35.94,65.955,Satisfactory,Winter,Feb
2018-02-04,Talcher,2,2018,65.955,290.9,74.0,7.335,2.25,10.17,35.94,65.955,Satisfactory,Winter,Feb
2018-02-05,Talcher,2,2018,65.955,290.9,74.0,7.335,2.25,10.17,35.94,65.955,Satisfactory,Winter,Feb
2018-02-06,Talcher,2,2018,65.955,290.9,74.0,7.335,2.25,10.17,35.94,65.955,Satisfactory,Winter,Feb
2018-02-07,Talcher,2,2018,123.61,322.43,87.47,7.3,2.46,10.17,29.76,123.61,Moderate,Winter,Feb
2018-02-08,Talcher,2,2018,135.85,341.78,109.31,6.63,2.5,10.17,18.54,311.0,Very Poor,Winter,Feb
2018-02-09,Talcher,2,2018,172.05,381.02,186.67000000000002,10.19,2.62,10.17,17.65,321.0,Very Poor,Winter,Feb
2018-02-10,Talcher,2,2018,143.05,314.95,278.4,9.55,2.56,10.17,11.32,343.0,Very Poor,Winter,Feb
2018-02-11,Talcher,2,2018,65.955,290.9,74.0,7.335,2.56,10.17,35.94,65.955,Satisfactory,Winter,Feb
2018-02-12,Talcher,2,2018,117.74,264.67,92.48,9.65,1.62,38.32,28.32,117.74,Moderate,Winter,Feb
2018-02-13,Talcher,2,2018,173.67,411.74,176.49,8.64,2.09,63.77,18.61,343.0,Very Poor,Winter,Feb
2018-02-14,Talcher,2,2018,73.52,209.94,60.06,10.55,0.58,51.74,14.69,269.0,Poor,Winter,Feb
2018-02-15,Talcher,2,2018,145.63,280.32,122.72,8.53,1.3,54.35,23.31,243.0,Poor,Winter,Feb
2018-02-16,Talcher,2,2018,193.1,415.79,278.73,6.54,1.77,66.46,26.16,350.0,Very Poor,Winter,Feb
2018-02-17,Talcher,2,2018,174.89,336.83,186.87,5.88,1.42,69.76,25.58,362.0,Very Poor,Winter,Feb
2018-02-18,Talcher,2,2018,209.23,448.44,280.29,5.42,1.96,79.83,24.45,369.0,Very Poor,Winter,Feb
2018-02-19,Talcher,2,2018,138.1,293.77,178.13,5.73,1.3,57.58,23.4,356.0,Very Poor,Winter,Feb
2018-02-20,Talcher,2,2018,135.54,290.37,111.46000000000001,8.2,1.23,39.42,21.31,305.0,Very Poor,Winter,Feb
2018-02-21,Talcher,2,2018,183.64,337.62,195.05,7.93,1.54,57.99,25.19,320.0,Very Poor,Winter,Feb
2018-02-22,Talcher,2,2018,238.35,529.88,390.53,7.69,2.73,72.67,24.42,474.0,Severe,Winter,Feb
2018-02-23,Talcher,2,2018,223.24,428.19,383.19,9.87,2.56,78.68,23.63,452.0,Severe,Winter,Feb
2018-02-24,Talcher,2,2018,172.69,365.85,160.28,15.4,2.34,57.81,29.15,356.0,Very Poor,Winter,Feb
2018-02-25,Talcher,2,2018,174.97,356.57,133.67000000000002,15.49,2.12,51.47,25.24,334.0,Very Poor,Winter,Feb
2018-02-26,Talcher,2,2018,207.2,446.6,213.85,12.05,2.41,59.2,21.31,400.0,Very Poor,Winter,Feb
2018-02-27,Talcher,2,2018,159.51,373.57,211.35,10.19,2.08,51.38,21.7,378.0,Very Poor,Winter,Feb
2018-02-28,Talcher,2,2018,202.82,450.74,311.52,13.07,2.69,45.31,20.57,368.0,Very Poor,Winter,Feb
2018-03-01,Talcher,3,2018,186.41,378.45,273.02,30.09,2.05,38.16,21.77,367.0,Very Poor,Summer,Mar
2018-03-02,Talcher,3,2018,198.3,392.54,265.02,28.91,2.43,50.51,26.23,365.0,Very Poor,Summer,Mar
2018-03-03,Talcher,3,2018,166.3,395.0,191.34,27.32,2.35,47.24,27.58,348.0,Very Poor,Summer,Mar
2018-03-04,Talcher,3,2018,283.31,488.72,395.78999999999996,28.93,3.3,52.69,30.91,484.0,Severe,Summer,Mar
2018-03-05,Talcher,3,2018,173.38,404.44,216.62,25.67,2.27,50.81,24.1,396.0,Very Poor,Summer,Mar
2018-03-06,Talcher,3,2018,145.3,329.78,166.95,23.23,1.93,57.6,23.11,341.0,Very Poor,Summer,Mar
2018-03-07,Talcher,3,2018,147.24,333.81,209.51,25.13,2.05,59.84,29.6,320.0,Very Poor,Summer,Mar
2018-03-08,Talcher,3,2018,111.63,241.12,145.51,24.24,1.46,53.04,28.35,295.0,Poor,Summer,Mar
2018-03-09,Talcher,3,2018,179.03,312.37,192.69,23.86,1.97,40.02,36.28,258.0,Poor,Summer,Mar
